epoch,acc,loss,val_acc,val_loss
0,0.33709768489011593,1.0996181760919357,0.36000000143051147,1.0880506219863892
1,0.38932806330841857,1.0883825586583908,0.45000000619888303,1.079788046836853
2,0.42659514395279241,1.0780196274693303,0.52800000000000002,1.0677711677551269
3,0.46188594021412155,1.0683722433432692,0.53400000476837162,1.0557007894515991
4,0.49520045189047046,1.0548682833444865,0.5560000042915344,1.0421535663604737
5,0.50931677035461498,1.0364203948479194,0.56800000762939451,1.0195515518188476
6,0.52032749858836813,1.0228656693948048,0.55600000333786015,1.005159730911255
7,0.52682100514918651,1.0024971700805112,0.5540000042915344,0.98688704586029052
8,0.55618294745363939,0.98515564772047481,0.55800000143051143,0.98268852090835568
9,0.54827780924834213,0.97516162573180587,0.56200000476837153,0.96878905868530274
10,0.55166572557876903,0.96258383817688886,0.56200000286102292,0.96593691349029542
11,0.56041784319481835,0.95342426337743469,0.57000000286102293,0.96268194961547848
12,0.5547713158091605,0.95213823598498748,0.55800000286102291,0.9598214445114136
13,0.56408808599549587,0.94142653698439249,0.56200000572204589,0.9543129501342773
14,0.5618294749570929,0.9447025641554968,0.57000000476837154,0.9394412670135498
15,0.57396950881942932,0.93674646899364955,0.54800000286102291,0.9501578397750855
16,0.58328627893845286,0.9239226226278916,0.56200000572204589,0.94448047590255735
17,0.57453416149068326,0.92888861500833209,0.56800000762939451,0.94363300323486332
18,0.57961603622191504,0.92151103647060817,0.58200000286102294,0.93116486740112303
19,0.58610954273224958,0.91788132132816158,0.58400000286102294,0.9361571230888367
20,0.58356860540870348,0.90499072967445293,0.5660000057220459,0.9358857641220093
21,0.58723884810841331,0.91026595088467632,0.58600000572204591,0.92148454046249395
22,0.59740259760453296,0.90428100993308824,0.58600000572204591,0.92392217588424685
23,0.59203839648719025,0.89969196614405988,0.59600000572204592,0.91802165269851688
24,0.59486166007905139,0.89346252882433508,0.59200000429153443,0.92074192047119141
25,0.58949745926461206,0.89969960570268082,0.5800000038146973,0.91324620342254637
26,0.59824957661141387,0.89319152356809572,0.59200000286102294,0.91488170909881594
27,0.60079051393495986,0.89048967948409541,0.59800000381469731,0.91873626804351805
28,0.59429700754242121,0.89216542819473854,0.59400000095367433,0.91274773883819582
29,0.59712027103331455,0.88453894284806767,0.58400000429153442,0.90810150766372677
30,0.60276679835166047,0.87815408919370486,0.57800000286102293,0.90674418926239009
31,0.60643704132061771,0.8727019655711229,0.59000000429153443,0.90145648193359373
32,0.60700169416015126,0.8709903072328099,0.58800000572204592,0.90650053787231444
33,0.60417843036635455,0.87050309428920991,0.58800000572204592,0.90148044013977047
34,0.61377752685466103,0.87022440626014097,0.59400000429153443,0.90265904664993291
35,0.60954263148369725,0.86865332229604564,0.60400000381469732,0.89097635221481319
36,0.60530773577617425,0.86976560962058813,0.59000000095367433,0.89225807905197141
37,0.61490683250007216,0.85865041632089556,0.60600000429153444,0.89145789575576784
38,0.6219649915302089,0.86354655475013342,0.60600000381469732,0.8782617082595825
39,0.624788255155726,0.85267377969977687,0.59200000429153443,0.88352963018417363
40,0.6230942969400286,0.84787717156999864,0.60200000572204593,0.88500785589218145
