author_id,painting_id,nn_01,nn_02,nn_03,nn_04,nn_05,nn_06,nn_07,nn_08,nn_09,nn_10,nn_11,nn_12,nn_13,nn_14,nn_15,nn_16,nn_17,nn_18,nn_19,nn_20,nn_21,nn_22,nn_23,nn_24,nn_25,nn_26,nn_27,nn_28,nn_29,nn_30,nn_31,nn_32,nn_33,nn_34,nn_35,nn_36,nn_37,nn_38,nn_39,nn_40,nn_41,nn_42,nn_43,nn_44,nn_45,nn_46,nn_47,nn_48,nn_49,nn_50
368,151400,1.03012406826,0.0,0.0,0.0,0.89739793539,0.0834920927882,0.0,0.40337690711,0.0,1.17674803734,0.334064364433,0.0,0.0,0.358678847551,0.970776379108,0.0,1.32203698158,0.33325830102,0.0537709891796,0.0,0.669083833694,0.42584425211,1.04664838314,0.523956656456,0.994804978371,0.0,0.0256394073367,0.371100097895,0.196431368589,0.721472322941,0.0,0.0,0.0,1.30126607418,0.0,0.476718336344,0.0,0.386548042297,0.0,0.0121914874762,0.0,0.0237240418792,0.790761649609,0.0,1.20481908321,0.471740454435,0.335771054029,1.13567566872,0.0,0.858904242516
1793,91118,0.431209802628,0.0,0.0,0.0,0.843382716179,1.17983305454,0.0,0.511024534702,0.0,0.862603068352,0.0384907387197,0.0,0.142665311694,0.0,0.523278415203,0.542944073677,0.41115885973,1.08079183102,0.348358690739,0.958541870117,0.0,0.0953865274787,0.538287103176,0.124051310122,0.681140363216,0.0,0.0583508610725,0.518838942051,0.609083354473,0.326450228691,0.0,0.15196493268,0.0,1.19567644596,0.0,0.360307514668,0.00845304317772,0.654751420021,0.0,0.251458019018,0.0,0.0,1.04010140896,0.0,0.617592692375,1.1255325079,0.179540634155,1.21311116219,0.0,1.61785781384
24,7057,1.33720469475,0.107257686555,0.0,0.0,0.641024053097,0.390796124935,0.0659330114722,0.293042838573,0.0,0.585475862026,0.465587228537,0.0,0.0,0.437580108643,1.39312899113,0.0,1.85480201244,0.0476120114326,0.0,0.0465552806854,0.648750901222,0.709938585758,1.3901976347,0.814234852791,1.11984586716,0.0,0.0,0.046701349318,0.0,0.697407841682,0.0,0.0,0.0,0.321415573359,0.0,1.04173243046,0.0,0.714765489101,0.385009407997,0.0,0.0,0.307665318251,0.251214385033,0.0,1.1554723978,0.843827605247,0.572150230408,0.36727681756,0.0,0.356447160244
1793,89676,0.982163488865,0.0,0.0,0.0,0.833120822906,0.740533590317,0.0,0.277057856321,0.0,1.04021906853,0.246392175555,0.0,0.0,0.241964951158,0.978904485703,0.232482716441,0.985447943211,0.511592268944,0.0240382980555,0.301729798317,0.638564348221,0.449193924665,0.885002315044,0.395726561546,0.586727499962,0.0,0.0,0.378743350506,0.363794654608,0.584000945091,0.0,0.0,0.0,0.798910260201,0.0,0.764697313309,0.0,0.679402709007,0.0,0.274144142866,0.0,0.171319514513,0.626722335815,0.0,0.734627068043,1.00748729706,0.611290216446,1.08770346642,0.0,0.834457099438
24,4598,0.783662378788,0.0,0.0,0.0,0.854269385338,0.545921683311,0.0758342072368,0.00854666903615,0.0,0.830155909061,0.215144380927,0.0,0.0,0.318713784218,0.914872348309,0.213921293616,1.03345310688,0.29801389575,0.105872832239,0.508085489273,0.341351240873,0.635499060154,0.788930118084,0.317612111568,0.731235980988,0.0,0.0493848435581,0.353839844465,0.0318319611251,0.358555734158,0.0,0.0,0.0,0.835986495018,0.0,0.769751608372,0.0,0.39911878109,0.0339359045029,0.436639398336,0.0,0.317198693752,0.448072135448,0.0,0.775752842426,0.767281532288,0.568043649197,0.664336502552,0.0,0.67230451107
1793,91002,0.701492488384,0.190064877272,0.0,0.0,0.878335595131,1.33914387226,0.0459489151835,0.215600147843,0.0,0.740254878998,0.156096190214,0.0,0.0,0.131453081965,0.759808242321,0.226311117411,0.671706080437,0.781407296658,0.0294974576682,0.997480750084,0.23666857183,0.463251322508,0.539282619953,0.0676437318325,0.660502254963,0.0,0.0,0.350643306971,0.217822894454,0.179231420159,0.0,0.0911159515381,0.0,0.685976922512,0.0,0.884011209011,0.0,0.71024107933,0.0,0.498957514763,0.0,0.291245430708,0.776456475258,0.0,0.386462301016,1.39690279961,0.714714646339,0.919981956482,0.0,0.942374289036
24,98271,1.61935663223,0.241394817829,0.0,0.0,0.517121434212,0.548429965973,0.0,0.478145182133,0.0,0.584693133831,0.673699319363,0.0,0.0,0.306752890348,1.60103666782,0.0,2.1821308136,0.165409594774,0.0,0.0,0.719981074333,0.673980236053,1.59518563747,1.09377610683,1.27995920181,0.0,0.0,0.0,0.0,0.704549849033,0.0,0.0,0.0,0.0,0.0,1.27751338482,0.0,0.89782345295,0.355032265186,0.0,0.0676424205303,0.144437283278,0.394188344479,0.0,1.237855196,1.16021335125,0.667244076729,0.341032058001,0.0,0.423580557108
24,127030,1.16575443745,0.614212930202,0.0,0.0,0.645326375961,1.20219743252,0.299023538828,0.0,0.0,0.280882924795,0.00303651019931,0.0,0.230731278658,0.581395626068,0.812572181225,0.0,0.831648051739,0.532017707825,0.0,0.906635642052,0.624862909317,0.657346606255,0.200235515833,0.00117764063179,0.425464630127,0.0,0.0,0.0,0.0795214399695,0.110633298755,0.0,0.141099154949,0.0,0.0,0.0,1.25362038612,0.0,0.45926451683,0.209201171994,0.610811293125,0.0212781708688,0.523244678974,0.462669819593,0.0,0.318892806768,1.46585130692,0.992685198784,0.602357506752,0.416514605284,0.430097132921
1793,90166,0.624481022358,0.11267966032,0.0,0.0,1.16406440735,0.777693927288,0.0,0.0612700544298,0.0,1.12533080578,0.0,0.0,0.0451371110976,0.155523046851,0.61505395174,0.266360372305,0.337358891964,0.803016006947,0.437893986702,1.07195949554,0.247351139784,0.413155853748,0.244803950191,0.0,0.581640481949,0.0,0.0,0.429714530706,0.355706930161,0.134962692857,0.0,0.0,0.0,1.36122834682,0.0,0.482456088066,0.0,0.217114508152,0.0,0.352656424046,0.0,0.184753611684,0.825167536736,0.0,0.367779165506,1.0616928339,0.539429247379,1.18303239346,0.0,1.21492421627
368,53263,0.566549837589,0.0,0.0,0.0,0.893521487713,0.372733473778,0.0,0.321239650249,0.0,1.08184432983,0.0,0.0,0.0,0.164137929678,0.452323555946,0.559789955616,0.346490055323,1.00050902367,0.434544295073,0.415476322174,0.343690931797,0.0,0.492562890053,0.282865673304,0.315668672323,0.0,0.0283698476851,0.335458487272,0.676366150379,0.359932482243,0.0,0.0,0.0,1.26027989388,0.0,0.173149600625,0.0857824683189,0.335287988186,0.0,0.0883904919028,0.0,0.0319749116898,1.05265438557,0.0,0.460841834545,0.641100049019,0.322715222836,1.34197115898,0.0,1.25134384632
1793,91966,0.335892677307,0.632712900639,0.0,0.0,0.544909358025,2.28090786934,0.0,0.0847366154194,0.0,0.58109998703,0.0,0.0,0.137867033482,0.0,0.0489196777344,0.653017103672,0.0,1.56882584095,1.05772602558,1.39543354511,0.000489510595798,0.0,0.0,0.0,0.269824028015,0.414729446173,0.0,0.714059412479,1.00426018238,0.0,0.0305009298027,0.505022764206,0.0,0.570334136486,0.0,0.328021079302,0.0,0.509789526463,0.0,0.322436690331,0.0,0.256129771471,1.01504588127,0.0,0.0,1.8151614666,1.03150820732,0.872615695,0.0,1.85340726376
368,270367,0.644770443439,0.0,0.0,0.0,1.98832976818,0.0,0.0,0.0,0.0,2.13267326355,0.105709522963,0.0,0.0,0.786848604679,0.777977228165,0.528978645802,0.0492608994246,1.25170326233,0.0,0.0,1.32202672958,0.252856880426,0.0774299055338,0.0429404228926,0.926464676857,0.0,0.0,0.00862617976964,0.311902493238,0.047190386802,0.0,0.0,0.0,2.24405145645,0.0,0.239715561271,0.0,0.336095690727,0.0,0.351335912943,0.0542620569468,0.0303170308471,1.02869856358,0.0,0.699089109898,0.0,0.420689702034,2.16138458252,0.0578623712063,0.419374704361
368,13603,0.131617352366,0.0,0.0,0.0,1.62494003773,0.912892818451,0.0,0.0,0.0,1.69277644157,0.0,0.0,0.0,0.0,0.27676448226,0.331936210394,0.0,1.19694781303,0.901104152203,1.12292599678,0.294651150703,0.284430801868,0.0,0.0,0.55956786871,0.0,0.0,1.0311652422,0.375374019146,0.0190653726459,0.0410723276436,0.199465990067,0.0,2.72039842606,0.0,0.0,0.217354506254,0.0,0.0,0.672616541386,0.0,0.304411441088,1.17250156403,0.0,0.531563043594,0.721939027309,0.957866489887,1.69709467888,0.0,1.6299161911
368,53055,0.311617970467,0.029700729996,0.0,0.0,1.33896958828,1.12826955318,0.0,0.094323605299,0.0,1.4545519352,0.0,0.0,0.0119047593325,0.0,0.149192526937,0.925605416298,0.0,1.68732190132,1.03987109661,1.01687026024,0.0,0.0,0.200120761991,0.135747969151,0.576774716377,0.0,0.0,0.68809813261,0.691483616829,0.0883120298386,0.0,0.145286470652,0.0,2.19339632988,0.0,0.0,0.334327429533,0.298904627562,0.0,0.287587404251,0.0,0.0,1.47387480736,0.0,0.486032694578,1.01666629314,0.493215829134,1.76417446136,0.0,1.90106344223
24,6511,1.82943093777,0.0,0.0,0.0,0.614609479904,0.378402858973,0.0,0.646919727325,0.0,0.744472563267,0.879880666733,0.0,0.0,0.356841355562,1.86305809021,0.0,2.41160750389,0.202530801296,0.0,0.0,0.894373774529,0.817725658417,1.59859788418,1.14847707748,1.46510195732,0.0,0.0,0.0,0.0,0.865314543247,0.0,0.0,0.0,0.3024764359,0.0,1.27165937424,0.0,0.896146118641,0.339128434658,0.0,0.0205308180302,0.250502109528,0.31066006422,0.0,1.57921814919,1.10884428024,0.726361095905,0.502663612366,0.0,0.425467520952
24,6656,1.45361161232,0.0,0.0,0.0,0.593232154846,0.69958281517,0.0373784229159,0.297942191362,0.0,0.891522228718,0.552557051182,0.0,0.0,0.450846642256,1.24985980988,0.0,1.60004329681,0.419500112534,0.0,0.12695799768,0.762207150459,0.508135139942,1.29218697548,0.565461933613,0.888101935387,0.0,0.0,0.191134557128,0.0,0.671079397202,0.0,0.0,0.0,0.433504194021,0.0,1.11494517326,0.0,0.855191349983,0.00329997087829,0.0832976251841,0.0,0.176315501332,0.648256897926,0.0,0.902738690376,0.919055581093,0.435779780149,0.811456203461,0.0,0.486450940371
1793,89938,0.67099905014,0.107778131962,0.0,0.0,0.865464746952,0.984028220177,0.0,0.312019765377,0.0,0.754471540451,0.0493804737926,0.0,0.198869392276,0.137773871422,0.730195045471,0.287751942873,0.769064664841,0.863402426243,0.0110783409327,0.987895429134,0.110115364194,0.416649341583,0.364949971437,0.0969100892544,0.601828753948,0.0,0.0,0.202106192708,0.378274351358,0.435174047947,0.0,0.0506259426475,0.0,0.943560063839,0.0,0.621507108212,0.0,0.580584347248,0.0,0.410699009895,0.0,0.151779040694,0.870972454548,0.0,0.555844545364,1.20096468925,0.426661193371,1.08565473557,0.0,1.08346271515
24,6545,1.41054654121,0.0,0.0,0.0,1.1246124506,0.261122316122,0.0,0.170604467392,0.0,1.1332398653,0.628423333168,0.0,0.0,0.500569581985,1.50102210045,0.0,1.47025489807,0.337033718824,0.0,0.126310780644,0.892158746719,0.702048897743,1.23034536839,0.591785013676,1.0759447813,0.0,0.0,0.208800017834,0.0,0.5813357234,0.0,0.0,0.0,0.850025892258,0.0,1.16703820229,0.0,0.670010566711,0.0957471132278,0.131202533841,0.0,0.174219369888,0.606913983822,0.0,0.972547590733,0.739365935326,0.539647102356,0.925854027271,0.0,0.460125178099
1793,89755,0.699587106705,0.00920035969466,0.0,0.0,1.24739313126,0.173732876778,0.0,0.0522592775524,0.0,0.975155115128,0.364683687687,0.0,0.0177854634821,0.560886621475,0.942830562592,0.518457114697,0.500808358192,0.75261503458,0.00307707302272,0.391245216131,0.825057268143,0.241967484355,0.532260894775,0.536073803902,0.751913547516,0.0,0.0,0.0,0.260362774134,0.201660200953,0.0,0.0,0.0,0.9874740839,0.0,0.715472877026,0.0,0.252614706755,0.0,0.0219025593251,0.0,0.0,0.612405657768,0.0,0.45525982976,0.705970466137,0.31785979867,1.11706054211,0.0,0.371298253536
368,20754,1.08674359322,0.0,0.0,0.0,0.949425935745,0.0,0.00676646735519,0.255718886852,0.0,1.13488638401,0.304275929928,0.0,0.0,0.538290381432,1.14845871925,0.112535722554,1.40857446194,0.204249322414,0.0,0.0,0.640875220299,0.437019914389,1.22532069683,0.508614838123,1.05069553852,0.0,0.030617389828,0.225174173713,0.161262840033,0.476937890053,0.0,0.0,0.0,1.0107717514,0.0,0.631535589695,0.0,0.411955565214,0.0,0.0,0.0,0.0614857748151,0.594962894917,0.0,1.21226191521,0.345976084471,0.280126363039,0.903831839561,0.0,0.715446352959
24,7050,1.04617452621,0.0,0.0,0.0,0.482560843229,0.458440035582,0.0455508641899,0.39091745019,0.0,0.604335784912,0.182402506471,0.0,0.233452484012,0.361968666315,1.02661192417,0.122369870543,1.55236887932,0.471607476473,0.0,0.274975717068,0.319987922907,0.31845498085,1.08013474941,0.686288714409,0.775940001011,0.0,0.15538097918,0.0931962653995,0.0686480328441,0.702641069889,0.0,0.0,0.0,0.515261530876,0.0,0.840211391449,0.0,0.609592318535,0.0,0.0,0.0,0.00580319482833,0.799577236176,0.0,0.864399492741,0.89865732193,0.0164896920323,0.798938333988,0.0,0.654718756676
1793,90072,0.0746926441789,0.30083411932,0.0,0.0,0.512811124325,1.71774291992,0.0,0.381028145552,0.0,0.388023376465,0.0,0.0,0.125440493226,0.0,0.00854198075831,0.548554599285,0.0,1.17310535908,0.799621462822,1.01742947102,0.0,0.0,0.177862361073,0.0474441275001,0.295499563217,0.000442615710199,0.0,0.630530178547,0.86576384306,0.0168851353228,0.0,0.347812145948,0.0,0.846636354923,0.0,0.0643401443958,0.25388404727,0.437306463718,0.0,0.106628507376,0.0,0.0,0.940685153008,0.0,0.286574095488,1.30294394493,0.567357420921,0.897089719772,0.0,1.73435211182
368,8224,0.953872203827,0.115733616054,0.0,0.0,0.428049355745,0.708293139935,0.0,0.627359211445,0.0,0.740104973316,0.326560974121,0.0,0.227111771703,0.0698968097568,1.20824480057,0.369826376438,1.55539870262,0.699116826057,0.0,0.353952735662,0.158070355654,0.363823831081,1.47896647453,0.762805104256,0.93407201767,0.0,0.24446170032,0.188186079264,0.246474683285,0.731163263321,0.0,0.0,0.0,0.562267661095,0.0,0.82779699564,0.0,0.856972515583,0.0,0.0,0.0,0.0,0.705493748188,0.0,0.910356938839,1.11562216282,0.0,0.836133301258,0.0,0.927655100822
24,26218,1.62677717209,0.0,0.0,0.0,0.491026043892,0.571584045887,0.0,0.570394158363,0.0,0.739714443684,0.698761880398,0.0,0.0,0.238262906671,1.599208951,0.0,2.20148825645,0.0475900545716,0.0,0.0,0.613709568977,0.740813016891,1.61179351807,0.865983486176,1.30385065079,0.0,0.0,0.151887729764,0.0,0.765951693058,0.0,0.0,0.0,0.0715710073709,0.0,1.19944632053,0.0,1.00672471523,0.0483988896012,0.0,0.000835458049551,0.372837334871,0.281870812178,0.0,1.21460700035,1.21732699871,0.705871045589,0.429739952087,0.0,0.529132902622
24,216637,1.05621385574,0.0921315103769,0.0,0.0,0.644807159901,0.855815947056,0.0970483347774,0.396623790264,0.0,0.675732851028,0.337888419628,0.0,0.0269358195364,0.273250222206,1.20831036568,0.192817360163,1.62663447857,0.369045168161,0.0265798699111,0.395953714848,0.232648044825,0.580679118633,1.24754226208,0.651852548122,1.10828495026,0.0,0.0343961305916,0.418717861176,0.12396337837,0.585650205612,0.0,0.0,0.0,0.505574226379,0.0,1.03414213657,0.0,0.814392507076,0.0,0.107700295746,0.0,0.20134036243,0.638715982437,0.0,0.957718372345,1.24629724026,0.312683790922,0.66188877821,0.0,0.870480298996
1793,89917,1.29727816582,0.0,0.0,0.0,0.480504602194,0.53522002697,0.0,0.611804902554,0.0,0.852994143963,0.394266307354,0.0,0.0,0.167191967368,1.28159630299,0.110491670668,2.01518559456,0.411044627428,0.0,0.0,0.451630324125,0.416455179453,1.58277654648,1.03000235558,1.12498617172,0.0,0.015028542839,0.408171564341,0.0551019050181,0.875283360481,0.0,0.0,0.0,0.605938911438,0.0,0.921751499176,0.0,0.744698107243,0.0,0.0,0.0,0.0719248577952,0.66148096323,0.0,1.26423072815,1.05509114265,0.191748514771,0.712116539478,0.0,0.907804250717
1793,91035,0.30350124836,0.19678118825,0.0,0.0,0.513938844204,1.49827635288,0.0,0.280611336231,0.0,0.650464713573,0.0,0.0,0.214073196054,0.0238247271627,0.323160648346,0.652983605862,0.0727054178715,1.03676688671,0.827994406223,0.980736374855,0.0,0.0,0.45937359333,0.234375432134,0.264908343554,0.0,0.119347728789,0.68361055851,0.869491577148,0.088934764266,0.0,0.178329378366,0.0,0.761871993542,0.0,0.339202910662,0.0,0.545785307884,0.0,0.224979713559,0.0,0.121518194675,1.04189920425,0.0,0.298690915108,1.28049039841,0.415553838015,0.904196441174,0.0,1.45223641396
24,80578,0.97495085001,0.0962383672595,0.0,0.0,0.510107219219,0.763318181038,0.0842942222953,0.539924860001,0.0,0.52495855093,0.44780766964,0.0,0.209617674351,0.117621615529,1.26635587215,0.244780540466,1.77014434338,0.253815919161,0.0,0.37520134449,0.0,0.511447548866,1.39132893085,0.729822993279,1.12946903706,0.0,0.251359581947,0.242116883397,0.0179794523865,0.72830247879,0.0,0.0,0.0,0.482152402401,0.0,0.931063711643,0.0,0.853808224201,0.0772882774472,0.00776407681406,0.0,0.0,0.580343306065,0.0,1.10744297504,1.21326375008,0.123766802251,0.618380069733,0.0,0.801517546177
1793,90853,0.62701022625,0.143837541342,0.0,0.0,0.660095870495,0.952315211296,0.0014740889892,0.240608334541,0.0,0.793512225151,0.0,0.0,0.0133749302477,0.153976306319,0.557900607586,0.267790198326,0.690320253372,0.768841683865,0.163682669401,1.03729236126,0.266553550959,0.37674215436,0.645718753338,0.23891967535,0.31098857522,0.0,0.0,0.214180096984,0.443787634373,0.320634245872,0.0,0.0413094647229,0.0,0.698869645596,0.0,0.525059819221,0.0,0.547952592373,0.0,0.224117100239,0.0,0.362109959126,0.743565261364,0.0,0.257340699434,0.986854732037,0.263171583414,0.825374305248,0.0,1.05728840828
368,8157,0.704622447491,0.0108676580712,0.0,0.0,0.949479818344,0.466857939959,0.0,0.0,0.0,0.933361172676,0.0,0.0,0.0,0.606449723244,0.305843144655,0.173911914229,0.0,1.04547870159,0.0,0.585484266281,0.952388525009,0.124494507909,0.0,0.00103077478707,0.0203419327736,0.0,0.0,0.0,0.37327760458,0.0768727809191,0.0,0.119873188436,0.0,0.928553760052,0.0,0.577092647552,0.0,0.172885864973,0.0,0.312439739704,0.1411870718,0.173209145665,0.71652930975,0.0,0.0420199297369,0.575258076191,0.577360272408,1.20809066296,0.213929355145,0.363603740931
1793,90728,0.890665471554,0.437722086906,0.0,0.0,0.565398931503,1.45185303688,0.108528569341,0.403223216534,0.0,0.364300221205,0.0709995478392,0.0,0.31613099575,0.174338117242,0.895270526409,0.340708494186,0.918516159058,0.860851287842,0.0,1.06607496738,0.095474883914,0.246325030923,0.810561597347,0.380895495415,0.576171517372,0.0,0.0336493998766,0.0514703691006,0.467336505651,0.370697498322,0.0,0.0,0.0,0.1180973351,0.0,1.05735719204,0.0,0.749837875366,0.0,0.213526144624,0.0,0.0878553688526,0.8780169487,0.0,0.408639192581,1.724152565,0.421092361212,0.861877143383,0.0,1.10697734356
24,4512,0.868591725826,0.0,0.0,0.0,0.519817709923,0.667239129543,0.136910632253,0.424221009016,0.0,0.662099480629,0.143430545926,0.0,0.231344640255,0.274291694164,0.834709584713,0.199590235949,1.08824896812,0.525027096272,0.11576654017,0.555914461613,0.158535271883,0.209399282932,0.945346772671,0.520222902298,0.513949871063,0.0,0.0492238365114,0.384151667356,0.268584251404,0.581769108772,0.0,0.0,0.0,0.716968774796,0.0,0.677427351475,0.0,0.498849034309,0.0,0.0797231420875,0.0,0.107246741652,0.772767722607,0.0,0.578957796097,0.937116801739,0.0476403385401,0.86022233963,0.0,0.856240868568
368,52940,1.05089235306,0.0,0.0,0.0,1.1567697525,0.792757034302,0.0559289380908,0.0,0.0,1.4895349741,0.0,0.0,0.00971738807857,0.579063117504,0.605310678482,0.203625142574,0.540849089622,1.09904193878,0.163769215345,0.909341514111,0.753610610962,0.507915377617,0.401061058044,0.0,0.326310992241,0.0,0.0,0.315361171961,0.523128509521,0.329941749573,0.0,0.0580812245607,0.0,1.74182760715,0.0,0.548063933849,0.0,0.318068742752,0.0,0.76980727911,0.0,0.406113445759,1.01096534729,0.0,0.688159167767,0.799395740032,0.632797837257,1.67352294922,0.0,1.24699771404
24,143924,0.863830387592,0.0,0.0,0.0,0.578361153603,0.229334920645,0.000254861079156,0.42350679636,0.0,0.733508646488,0.496470451355,0.0,0.0203341506422,0.295855283737,1.18883991241,0.190937548876,1.46672129631,0.178475886583,0.0,0.0230596382171,0.0274393111467,0.48685875535,1.19027471542,0.58371591568,1.09810614586,0.0,0.194513529539,0.290955930948,0.0,0.559679627419,0.0,0.0,0.0,0.698691010475,0.0,0.641037285328,0.0,0.651263773441,0.0323702171445,0.0,0.0,0.0,0.501853466034,0.0,1.06900215149,0.583209455013,0.116097830236,0.691290616989,0.0,0.574615836143
