epoch,acc,loss,val_acc,val_loss
129,0.54589160839160844,1.3374878916290256,0.603515625,1.2045568637549877
130,0.53015734265734271,1.3516218568478431,0.6044921875,1.205680638551712
131,0.51896319569120286,1.3828103026271508,0.611328125,1.237684678286314
132,0.51926483613817542,1.3722266292181344,0.62109375,1.2137689292430878
133,0.54163024475524479,1.3610037471447791,0.6142578125,1.2004568204283714
134,0.54414335664335667,1.3117401008005742,0.6259765625,1.2074620760977268
135,0.54916958041958042,1.2909580815088499,0.6240234375,1.208971980959177
136,0.55769230769230771,1.3010466073776459,0.619140625,1.1994309835135937
137,0.51573426573426573,1.3516890900535183,0.6103515625,1.2079247497022152
138,0.55561625874125875,1.319002905508855,0.607421875,1.2177619412541389
139,0.53376311188811187,1.3720622698327045,0.6201171875,1.1943523585796356
140,0.54195804195804198,1.3408557105731298,0.6064453125,1.2053260281682014
141,0.54971590909090906,1.3377974835725932,0.6123046875,1.2086372561752796
142,0.52698863636363635,1.3550948158844367,0.6171875,1.1968108266592026
143,0.51418599414546273,1.4018944508855984,0.6298828125,1.2057287245988846
144,0.52747737806223793,1.3678930936546889,0.626953125,1.204244501888752
