epoch,acc,loss,val_acc,val_loss
0,0.3994140625,1.0881837233901024,0.375,1.090582437813282
1,0.4140625,1.0728999723990758,0.4150390625,1.0777042582631111
2,0.44986979166666669,1.062874757995208,0.3056640625,1.0778124108910561
3,0.48860677083333331,1.0417980675896008,0.5234375,1.0272646769881248
4,0.4951171875,1.0375357450296481,0.626953125,0.99023521319031715
5,0.50716145833333337,1.0027449037879705,0.4326171875,1.0079116187989712
6,0.52799479166666663,0.99796632615228498,0.5595703125,0.96307827346026897
7,0.53082655826558267,0.98733353756146058,0.5859375,0.94331350550055504
8,0.56605691056910568,0.93632996041923355,0.5107421875,0.95387156121432781
9,0.53092447916666663,0.96668121839563048,0.5185546875,0.97292073629796505
10,0.55338541666666663,0.94696177480121457,0.51953125,0.97644183412194252
11,0.54069010416666663,0.97171531928082311,0.5966796875,0.91316271387040615
12,0.55240885416666663,0.95720161559681094,0.638671875,0.89900392666459084
13,0.58268229166666663,0.91426894813776016,0.4638671875,0.99212867021560669
14,0.56380208333333337,0.93685290279487765,0.533203125,0.93560083396732807
15,0.57538035961272471,0.92493461338316252,0.5458984375,0.97296113334596157
16,0.60723771580345287,0.88837008773884762,0.5537109375,0.9146306999027729
17,0.56315104166666663,0.92424071890612447,0.58203125,0.93308705650269985
18,0.58919270833333337,0.91222972671190894,0.5458984375,0.94457822106778622
19,0.5693359375,0.93301298655569553,0.609375,0.88938404992222786
20,0.57552083333333337,0.93242177491386735,0.6201171875,0.86848991364240646
21,0.59602864583333337,0.8961316104978323,0.5,0.92878212220966816
22,0.59407552083333337,0.90397560658554232,0.615234375,0.88605647534132004
23,0.60094850948509482,0.88632790990638211,0.60546875,0.87980625964701176
24,0.62737127371273715,0.84882014561797869,0.5869140625,0.88250045105814934
25,0.59733072916666663,0.88731378006438411,0.607421875,0.90640528500080109
26,0.61946614583333337,0.86847073398530483,0.5751953125,0.87571239657700062
27,0.5869140625,0.91063784000774228,0.634765625,0.84904504381120205
28,0.6025390625,0.88759568023184932,0.6396484375,0.84365602396428585
29,0.61979166666666663,0.86006756623586023,0.59375,0.86616443656384945
30,0.61263020833333337,0.87050295496980346,0.6650390625,0.82623850740492344
31,0.62432249322493227,0.85670950116342326,0.642578125,0.8367291335016489
32,0.64769647696476962,0.81496711949588163,0.6025390625,0.85206231474876404
33,0.623046875,0.85448477168877923,0.6201171875,0.87089514173567295
34,0.6435546875,0.83830921848615014,0.5888671875,0.87422578781843185
35,0.60221354166666663,0.87489315246542299,0.6318359375,0.81707876920700073
